logFC	logCPM	LR	PValue	FDR
SLC25A29	-0.0405451611818601	5.45036157599211	0.158229601817766	0.690791737055375	0.719675992366621
IL16	0.0501241870042224	4.79566995218703	0.156883622158546	0.692042048956396	0.720881035707656
LRRC1	0.0338496679700969	5.65672894322881	0.156128615263924	0.692746110789884	0.721516816419279
C14orf166	0.0233688519228105	7.19536337715367	0.155351882823538	0.693472489133061	0.722175665336864
CALML3	0.116815436865859	4.13368544864539	0.155239285613334	0.693577960880867	0.722187817260183
ECH1	-0.0296873621697651	7.02642194603611	0.154758712619468	0.694028619332875	0.722559342832157
FRG1	-0.0240682025645701	5.2952090119212	0.153565688477443	0.695150884164755	0.723629888748574
HDAC3	-0.0163237489378374	5.8525205654137	0.152796276206004	0.695877331778756	0.72421862856844
FTSJ3	0.0290805706764044	6.2028721334294	0.152767452534476	0.695904586848853	0.72421862856844
PDP1	0.0370055106914105	5.74964434479989	0.15210876123416	0.696528241243226	0.724769689056845
MED4	-0.0198649987344254	5.75455554190523	0.151567406564766	0.697041966083668	0.72520622930786
PPP1R1A	0.109850047936125	5.06253520008989	0.151080505393622	0.697504919846196	0.725589836224276
TMED3	0.0375099755434105	7.45800438142681	0.150842019031472	0.697731990009102	0.725727991229408
PPM1B	0.0170175966854129	5.99778907666479	0.14990004651338	0.698630895725313	0.726564806995702
DDX60L	-0.042594744705059	5.13203383642521	0.149499560071774	0.699014056000934	0.726865102262451
RPL18	0.0357550728337123	9.43308886043959	0.148956670737732	0.699534401465181	0.727307948262042
UROD	0.0213884016816394	5.85416598889908	0.146939852154162	0.701477067734834	0.729167130659725
RAD23B	0.0179969768259232	8.14325456880501	0.146903724294305	0.701512006338042	0.729167130659725
CYLD	0.0283187160570042	6.21178097597909	0.146494602418784	0.701908005025982	0.729480255223412
CLCA2	0.130846607258541	4.87334910185334	0.1439657479429	0.704369923596114	0.73173707753556
PMPCB	-0.0204596038194858	6.31201855637466	0.143951418200686	0.704383944288237	0.73173707753556
RPL23A	-0.0286117240466279	9.89938128309577	0.143919758892196	0.70441492362968	0.73173707753556
G6PD	0.0344097931935182	6.08303681171976	0.143874008301907	0.704459698492475	0.73173707753556
ATP5D	-0.0361456554760987	5.33303102496084	0.143293090190582	0.705028936793394	0.732229567566753
LPIN2	-0.0288940937965468	5.80086093710472	0.14126967811967	0.707022028928003	0.734181900968724
MBOAT2	-0.044368759744838	5.80397506439172	0.141191393573251	0.707099466902597	0.734181900968724
SF3B1	-0.0162218420844197	8.6792488436704	0.140109743399194	0.708171936883164	0.735166254755207
KIAA0355	-0.0267000855738576	5.59018596257305	0.140042779877092	0.708238487013817	0.735166254755207
PPP3CA	-0.0318308230367334	6.4327632542444	0.138221375793592	0.710055646920398	0.736953144464834
IGJ	0.090268731826319	8.23323159074015	0.135222445518366	0.713077516766745	0.739989729287933
NPEPL1	-0.0317825103756781	5.06210771534552	0.13393375144409	0.714387756617795	0.741249506496011
RNF34	-0.0200383202392794	5.3143685662694	0.133699729748969	0.714626456976884	0.741397263477298
NXF1	-0.0189879772742588	6.42839096590259	0.132037596418854	0.716328673894417	0.743063117800204
PEF1	-0.0177565218424303	6.45863810937383	0.131000967323189	0.717396451033403	0.744070493938592
RPL21	0.029320944857181	9.4966881440731	0.13038894168858	0.718029111276987	0.744626364186627
LEPREL2	-0.0462227023559951	5.37962900247968	0.13015977255975	0.718266438763072	0.744772163237292
CORO7	0.0255573536577706	5.29459073095324	0.129562456481835	0.71888613097562	0.745314344516738
ARID1B	0.0205084097135038	6.78617545511235	0.127541248555758	0.720995103247295	0.74740020195246
AAK1	0.0196191986653568	5.8833554528462	0.125949618972982	0.72266914319988	0.749034697562719
DNAJB1	-0.0219457223392974	7.63005290312822	0.125496624774144	0.723147767661384	0.749429891401938
DTNA	-0.0598620589774379	4.75813252424638	0.123078062004424	0.725719767366479	0.751994143870057
RTN3	-0.0232878685923473	8.34242652754463	0.120083109029849	0.728944368583267	0.755233843859853
GPX1	-0.0272362549222936	7.42275583397098	0.119951395108956	0.729087211433413	0.755280199249979
ZRANB1	0.0174746377174707	6.10470329298189	0.119297210042362	0.729797975290378	0.755914786998603
PCGF2	-0.0393888094458374	6.2071827879623	0.117403640382634	0.731867691196117	0.757956598670824
PSMD3	-0.0326281615326579	7.3986082951387	0.116669188267679	0.732675483092103	0.758691129028393
SMARCA5	0.0196773988658728	7.22819864881448	0.116412947942706	0.732957978599053	0.758881586502705
ARIH2	0.0163695621077059	6.23742426210469	0.11607151295641	0.733334937989159	0.75916978453389
KLHL13	0.0766963464713867	4.34755413706346	0.114700865333532	0.734854453880014	0.760640553969109
SULT1A3	0.0285873050577073	5.35806276717936	0.11355048186573	0.736137612764883	0.761866310078887
POGZ	-0.0215219346461542	7.35851722127767	0.112980171438039	0.736776432031216	0.762385921455424
RPS9	-0.0261803240803711	9.4552033798147	0.112925536101272	0.736837724581089	0.762385921455424
ALMS1	-0.0211999222286462	5.72832969524398	0.11244998679507	0.737371916934088	0.762836117774193
IFITM1	0.0481162789079962	8.06038986293535	0.112087128387657	0.737780367526155	0.763156126505961
CRABP2	0.0604755050143555	9.02618778315092	0.111933310990707	0.73795373356099	0.763232911698826
EFNB2	-0.0371846073405696	5.7131855236968	0.110274374523101	0.739831980325363	0.76507272216588
SENP2	-0.0197053983745895	5.62730240030738	0.110092632924591	0.740038699192435	0.765183715428762
ARHGEF18	-0.0182643989468698	5.66469055128783	0.107860093728391	0.742593665743088	0.767722389224659
TSFM	-0.0253469512498737	5.28297656646667	0.107193383920901	0.743362336039368	0.76841388630063
LPHN1	0.031880096193292	6.1487286355001	0.10654202043952	0.744115873334096	0.768997818291699
IGSF8	0.0279576962296873	6.43969102186191	0.10653242191654	0.744126996528531	0.768997818291699
GALNT11	-0.0183509975372809	5.90864258340993	0.105761076797535	0.745022684513326	0.769708170928446
ALDH5A1	-0.0348520378792724	5.05790637486743	0.105748778351426	0.745036994710297	0.769708170928446
RABAC1	0.0288164279053276	6.18434279185217	0.105682354189867	0.74511430028961	0.769708170928446
SPRY2	0.0530796187252955	4.5337894317599	0.104989226336556	0.745922581890686	0.770439758247437
SOD1	0.0235671179810845	7.89937120376838	0.103570551258031	0.747586191159307	0.772054471594299
CEP350	-0.0221083029942392	6.70846274371921	0.100999428576984	0.750633561239602	0.775097611049315
ST13	0.0179113240323978	8.65285670772558	0.100317627470986	0.751448801134854	0.775835365420041
ATP6V1A	-0.0164310813636919	7.01674944227941	0.0987953847411518	0.7532800363209	0.777569685858595
NEDD8	-0.0180810654959516	6.63594020865802	0.0986736238583603	0.753427180631913	0.777569685858595
ATF3	-0.0592210017419181	5.99847828366035	0.0986699715651298	0.75343159585727	0.777569685858595
RNPEPL1	-0.0197644305909716	6.25709253631278	0.0984349897304355	0.753715852262304	0.777758791927017
MMS19	-0.0138189114956971	6.07251663822437	0.0966862640859745	0.755843080505797	0.779849353633628
SCAF1	-0.0216321822043298	6.31700854692508	0.0963079327630112	0.756306070261269	0.780222488937627
LHFPL2	0.0279516928562539	6.41527052010185	0.0962078903059478	0.756428665632689	0.780244412741971
CENPB	0.0190558550610807	6.85736418732864	0.0941915401390929	0.758914615318684	0.782703767359484
PCOLCE2	-0.0898702476152692	4.39417732097246	0.0928613267928426	0.760570606797489	0.784306603500384
EIF4E	0.0171219625073526	6.31188976593777	0.0919537657672436	0.761707887142584	0.785374182819171
DYNC1LI1	-0.0187023859860252	5.86057984892736	0.0916608417304019	0.76207626278331	0.785648787783704
RPL34	-0.0271104470372968	9.11817274061314	0.0913752592109631	0.762436025003606	0.785914440554661
IER2	-0.031189880049585	7.11317215365076	0.0909365923209862	0.762989832136342	0.786317124540403
SERP1	-0.0198156371604866	8.22416243816997	0.0909040738485487	0.763030943946143	0.786317124540403
FAM13A	-0.0453447746936276	5.16608774385019	0.0906742470559152	0.763321733766267	0.786511513418963
FZD8	0.048478230897575	4.74108671130555	0.0900999337296753	0.764050149019381	0.787156710464367
ALKBH5	-0.0148313186981976	6.8714754213128	0.0892975830258251	0.765072039618425	0.788104045092622
RNF181	0.0208959695359445	6.02414033142175	0.0882866228368471	0.766366765580213	0.789332137552115
DOCK11	-0.0464892255881737	4.95894907249823	0.0874802136527251	0.767405320892721	0.790296089560334
NOTCH2	0.0247927611295379	8.52017081588515	0.0872143699641583	0.767748835024182	0.790544106038675
ARMCX6	0.0205308338703472	5.51820928636279	0.0857356905169695	0.769670002093609	0.792416334062409
LARP1	0.0152687429658711	8.00861872657126	0.0855832398788721	0.769869092788312	0.792515328971415
FAM5C	0.147529616567252	2.67663775422064	0.0852918461734475	0.770250170454725	0.792801612611087
MGP	-0.055004329833273	11.5424801690371	0.0837664525213313	0.772256665811655	0.7947606028718
SSPN	0.0378120904318517	5.69499363141308	0.0831116475695808	0.773124066315444	0.795546937525074
MRI1	0.0227094003557702	5.01894573379624	0.0824702369200736	0.773977319378968	0.796318506200545
B4GALT1	0.0281873957334549	8.54526156610539	0.0810025948845805	0.775943295323749	0.798234557816347
ITCH	-0.0142547987923627	6.39771482671387	0.0805456887496234	0.776559268010888	0.798761496915943
HADHA	-0.0143850287304286	8.17399399176394	0.0781909909812839	0.779764058017221	0.801950772465213
UACA	-0.0209102420042927	6.59043699238767	0.076784309415757	0.781703461180481	0.803837978847138
UBE2D2	0.0126730748540341	6.70212580545896	0.0766131600312292	0.781940727700363	0.803974581004954
RALGDS	0.0174436397309071	6.52319813485902	0.0758344998273515	0.783023812244432	0.804980682396833
AKR1C1	0.0774818621803199	5.2004332951862	0.0751520836544159	0.783977954659795	0.805853975023467
ACBD5	0.0182220003041325	5.67491909056365	0.0749122713201018	0.784314361581297	0.806092146551116
C2CD2	-0.030761956299845	5.70533505728098	0.0747576521992528	0.784531567097412	0.806207759621327
EIF2A	-0.0145652581669519	7.05354558488727	0.0744246737892809	0.785000148956244	0.806581629095706
EIF3C	0.0188338686725663	7.72741264052516	0.074158516226646	0.785375508103311	0.806859625952414
LSM1	0.0283729527731792	5.38379117355929	0.0727369801053328	0.787392643679193	0.808824011165591
GAS5	0.0295383316588691	7.66868057670281	0.0720557735676834	0.788366760505976	0.809716607408685
HIBADH	0.0193661859057877	6.22325402316685	0.0714264282224235	0.78927111309429	0.810537321557015
ZNF252	-0.018156908227895	5.64269275626164	0.0701528224135473	0.791114400798927	0.812321922079346
RGS16	-0.0340601896108916	5.04480212707221	0.0657979205140009	0.797556246519684	0.818827249227237
PPP1R11	0.0124539565377013	6.5676437993666	0.0642957591770141	0.799830801112978	0.821052978369176
APOL4	-0.031034566856082	4.56663311862742	0.0631464370328558	0.801590255298731	0.82268571249671
GOLGA8B	0.0371781649494249	5.44862414513431	0.0631173227548061	0.801635045479974	0.82268571249671
B3GNT2	-0.0156448974618576	5.85203075606778	0.0630459985895868	0.801744818904738	0.82268870595063
ITGB3	0.0368215619751215	3.61544341290324	0.062819556956299	0.80209376825829	0.822937089794852
SLC31A2	0.0286076927030897	4.86330353429464	0.0624821829003963	0.802614907938553	0.823362048796659
CDR2	-0.0177527065987932	5.6691325474863	0.062333966888275	0.802844328921083	0.823487674975143
FBXO28	0.0153725240790977	6.46009254060141	0.0622585251628607	0.802961215138008	0.823497854715269
BHLHE41	-0.0372979501115207	6.19952018576181	0.0618943350637551	0.803526536758801	0.823967875133992
PPP4C	-0.0213084534828984	6.89932200165645	0.0598948312998004	0.806662241165183	0.827073191467672
DDR2	-0.0417463885302246	4.40131840695734	0.0594686409772294	0.807337754492706	0.827655575477942
KIAA0892	-0.0120213625472584	6.07628855258612	0.0592775115638915	0.807641528257455	0.827856760225555
SLC39A10	-0.0176084585871004	5.6691277559159	0.0588317713132369	0.808351992381366	0.828438232332692
HAT1	-0.012613280794827	6.13506557005461	0.0587866884867481	0.80842400824984	0.828438232332692
HIGD2A	-0.0183343973886393	5.71488547357511	0.0582680391945587	0.809254616856158	0.829179038484903
DNAJA2	-0.0149889703520112	6.52402812276625	0.0570880349056324	0.811159067380303	0.831019781737984
DOCK8	0.0270957827437554	5.70587835773261	0.0559798832633192	0.812966590178277	0.832760747443128
NDUFA3	0.0243578324817987	5.30638233535129	0.0538022348161462	0.816574450831288	0.836345177191711
BTBD6	0.0146921283408574	5.91616226319013	0.0531222030149365	0.817716826386502	0.837292500324483
USO1	0.0123213938770102	7.10675281015074	0.053072884575613	0.817799974462027	0.837292500324483
SH2B3	0.0172495431027013	5.53057105648183	0.0530576661869873	0.817825640010406	0.837292500324483
BASP1	-0.0304750616811548	5.39302772509293	0.0522822780894217	0.819138485329266	0.838525089555913
TMEM85	0.0118316692846898	6.1987764564147	0.0520154546421168	0.819592623499924	0.83887843769289
DYNLRB1	0.0169380813644421	6.83839194095311	0.0517708114171	0.820010088600281	0.839194160857844
EIF3CL	0.0157752209438689	8.98096518252306	0.0512805552281748	0.820849807412238	0.839941874969008
C19orf22	0.0166347188680821	6.33917002968992	0.050885153449201	0.821530137138384	0.840526315724706
DIO2	0.0406275472714904	5.21323079392345	0.050779193235428	0.82171292424032	0.840601621542151
SEC31A	0.00980417630513849	8.2932750936439	0.0500040435000528	0.823056237918431	0.841863953199681
DGKA	0.0209707405435427	4.6981264358454	0.0494338980246312	0.824051277120422	0.842769763888168
SERPING1	-0.0247192711938525	8.45321069922083	0.0488319240308215	0.825108422161438	0.843738842106642
DDX60	-0.0283387067756546	5.94858933983782	0.0486425569571907	0.825442387288866	0.843910220563572
SEC23A	-0.017462581746729	6.21137670174697	0.0486126220819756	0.825495242377486	0.843910220563572
KDM5B	0.0172430540343803	7.75002207188868	0.0483633976189708	0.825935954389714	0.844248660760277
WSB1	0.017371868168724	6.27943691248436	0.0475220813719375	0.827432540123858	0.845666152451026
SLCO2B1	0.0250828905116969	5.48546410542936	0.0464946927280607	0.829279068989843	0.847440874987099
ARF4	0.0122336418880454	8.2551770787149	0.046077971164209	0.830034126171688	0.848099898791748
ENPP2	-0.0410157629157553	5.92112758661616	0.0455342900513074	0.831024610948994	0.848999267475625
VDAC1	-0.0125294435514759	8.0554491611443	0.0453099409537572	0.831435134208379	0.849305970315817
ATP2B4	-0.0199387048748151	7.72700542539804	0.0452326358959567	0.831576836232237	0.849338028940301
CAV2	-0.0349562076376816	5.94631824251024	0.0431187696334518	0.835501796147214	0.853233628934527
ETFA	0.0166659318707085	6.26199107399758	0.0429520600654314	0.835815567133687	0.853440855618336
CDC42SE2	0.0121501484743194	6.25723676217876	0.0427473126478617	0.836201800956539	0.853722008429173
RASA4	-0.0193801235671152	5.69349269214213	0.0423623383910581	0.836930633620197	0.854352817321917
BAG5	0.00977769449321463	6.30628530660231	0.0420894722839762	0.837449316030193	0.85476896249721
GM2A	-0.0136282803087609	7.04003723280272	0.0403143229744387	0.840867263383857	0.858143830963987
FGL2	0.0285500522932543	5.50231599027	0.0379859978523882	0.845471258589578	0.8625671302043
NFKBIA	-0.015507528004578	7.16238443393995	0.0379749804098992	0.845493387662708	0.8625671302043
C19orf56	0.0116999870099571	6.67708948918939	0.0379529636512075	0.845537619385875	0.8625671302043
NR1H2	-0.0118798934639887	6.0060623208785	0.0369010045069444	0.847666740424503	0.864624567372582
ITPKC	-0.0152120623804186	5.68996854315781	0.0366129865159337	0.848255148810781	0.865110132559836
DAAM2	-0.0268960537819919	4.74228969338697	0.0363311509438518	0.848833253770645	0.865585062354993
HIAT1	0.00962460904336203	6.1520922029432	0.0357764370929203	0.849977917439839	0.866637529647638
AKT1S1	-0.0137121285263643	5.84948024221042	0.0351479860248105	0.851285901555619	0.867856217700836
EMP1	-0.0252920161512475	7.97174729214997	0.0337779242582315	0.854179993826485	0.870691350783809
NIN	0.0117803339373217	6.2323831907988	0.0334183944782467	0.854949466203347	0.871360330990147
AIFM2	0.0236744302336321	4.82104791822154	0.0332757139987621	0.855256018745005	0.871557390909039
TMX3	0.0106222423694816	6.040063886587	0.0326554025047585	0.856596732947179	0.872808132207561
AGTRAP	0.0149577140701343	5.68943394718469	0.0319509053821321	0.858135450407318	0.874260266333987
TAF15	0.0112178460348013	7.20842300036364	0.0314405747075739	0.859261045633312	0.875291186865688
CACHD1	0.027508358708605	4.66575101076821	0.0312440137315093	0.85969709597055	0.875524116570598
VHL	-0.0137796734751583	5.78828583050818	0.031234990116161	0.859717147846957	0.875524116570598
